Hour,Actual_Demand,Actual_Wind_CF,Scenario1_Demand,Scenario1_Wind,Scenario2_Demand,Scenario2_Wind,Scenario3_Demand,Scenario3_Wind
204,832.6533232944711,0.17849567473090944,710.647847489232,0.16852863169361393,807.0426133267896,0.19278485856855454,900.2507786546727,0.19186468895117517
205,863.116249756464,0.11899711648727296,802.9588617629684,0.10419619208163457,857.5663314016884,0.12585425122607655,1000.1574801000272,0.13684090374118832
206,873.2705585771282,0.11899711648727296,794.0203300447507,0.1013381961251795,756.2366564578238,0.12432244045779056,981.127424193291,0.15685290046610645
207,883.4248673977925,0.17849567473090944,812.0867949774491,0.1390176920509173,843.135191836179,0.1714147338946133,924.7632597094097,0.1904737634158036
208,893.5791762184568,0.23799423297454592,866.6240355834416,0.18905193952915036,828.5721250369697,0.1950553225337341,1023.8319313971439,0.2707745554823902
209,913.8877938597853,0.2974927912181824,888.3999648480619,0.2707502965689952,917.6728069831831,0.2948939018000945,1061.7793097308972,0.2983627692067811
210,934.196411501114,0.47598846594909183,833.3789866190667,0.3951986841757291,891.0061471936443,0.5574191565856174,1052.8116921376923,0.5177778159469636
211,964.6593379631067,0.7139826989236377,854.8113703900975,0.5733268493416082,932.0899170727514,0.7188173063038577,1054.1480281417323,0.8785114596954798
212,913.8877938597853,0.8329798154109107,815.676019330905,0.6017425601267082,956.9458529168829,0.8518274859824293,1053.705353425255,1.0
213,863.116249756464,0.8924783736545472,754.3807779333741,0.6200443978587638,951.8132319337116,0.9116733852987121,974.5873956980226,1.0
214,792.036088011814,0.9519769318981837,742.6128458148228,0.9885685193548172,777.7673585229747,0.9172306594446135,880.8113481221558,1.0
215,731.1102350878283,1.0,669.5060464477597,0.8274311563972245,717.1296905294959,0.9252866854690622,799.153048310787,1.0
216,670.1843821638425,0.9519769318981837,618.5243675187777,0.8356302671841416,657.6169718006524,0.9016568034567418,736.3717922880644,1.0
217,610.2775886508886,0.7788427965176188,545.8335528589022,0.6396802866940446,619.285767231407,0.6141192236032098,629.4462956266354,0.809743086462474
218,589.9350023625257,0.8275204712999699,588.4604708346,0.6084416144323379,532.5791110471897,0.8880968952636972,685.227829671939,0.8663189846365646
219,569.5924160741627,0.876198146082321,505.33969008896423,0.8921984420384638,527.0635425884533,0.8253332987910041,618.061950175708,0.8982547849559649
220,559.4211229299813,0.8275204712999699,499.5514754194343,0.716502532036604,532.8678640749563,0.848345059195793,609.3587393874672,1.0
221,569.5924160741627,0.7788427965176188,542.4066187330919,0.7216023063647168,574.0512645133483,0.7401881386355676,623.743623223754,1.0
222,589.9350023625257,0.6814874469529164,509.67327008981715,0.5316915582220189,595.8660914931369,0.5994732894859268,646.0709714327638,0.7971095922359933
223,630.6201749392516,0.584132097388214,564.3033092769703,0.46105695682453723,653.1427733732017,0.5365365243158857,656.0190991937469,0.6430118652007164
224,691.6479338043405,0.3894213982588094,615.9321460410466,0.4323253720666037,707.3806965325908,0.35866722213799807,760.2565091900713,0.4728853153731707
225,732.3331063810664,0.292066048694107,661.317084889052,0.2848242248760157,665.3619630276851,0.2933638998530123,803.6900266282282,0.3627106919241381
226,773.0182789577923,0.24338837391175586,662.0389263792379,0.17490708213704048,776.1975762049758,0.2512315130259772,850.6901526789936,0.2739886786614755
227,813.7034515345182,0.1947106991294047,724.3536832716071,0.1656714860916867,856.7549633792418,0.2046779920773215,889.0480556085431,0.21152919137683998
228,834.0460378228811,0.1460330243470535,743.2826272353475,0.10325347917757255,881.4652020160211,0.1568688065110498,937.579084255542,0.17265787757060183
229,864.5599172554255,0.09735534956470235,789.9270808780362,0.07225708865612675,835.2781167478489,0.10547537467933465,1011.7515918203096,0.10684922828138049
230,874.731210399607,0.09735534956470235,776.5164742727553,0.09209455239525316,946.6679360096856,0.10230109405282754,949.5308377260316,0.12335204138227318
231,884.9025035437885,0.1460330243470535,866.0892974110424,0.13007835801642348,805.7592247952668,0.13642436668516716,1001.6472265661337,0.2149805899041367
232,895.07379668797,0.1947106991294047,816.7913040140536,0.14714684579624834,879.2418823284343,0.19898426582783077,988.6629010372142,0.22426497011514035
233,915.4163829763329,0.24338837391175586,848.8058768668087,0.23027099098188478,828.2939774937153,0.22902821234464654,976.1161412078245,0.2494178274334003
234,935.7589692646959,0.3894213982588094,850.251053672931,0.3315116785722075,902.2778103278057,0.39859265800422095,1023.0976101289706,0.41519253821497987
235,966.2728486972403,0.584132097388214,930.9509416228528,0.5327494185884621,872.9760436324741,0.5545928633531033,1145.1690605137824,0.6084703228590641
236,915.4163829763329,0.6814874469529164,843.1891488601561,0.5442948332368248,851.3472504461427,0.6861613902973419,1029.4735898206798,0.752664532751045
237,864.5599172554255,0.7301651217352676,717.5670249969726,0.7109124681129078,795.707614872989,0.7530162293895638,951.7521808138591,0.6977919136534055
238,793.3608652461552,0.7788427965176188,738.8842676828331,0.6954744391319483,840.4421730785604,0.8083812188177134,884.8900048780246,0.892457720036027
239,732.3331063810664,0.8275204712999699,679.4211719828367,0.7390549647561522,741.4746479459008,0.8702407753524624,893.5046089275926,0.9949463643521415
240,671.3053475159775,0.7788427965176188,655.4579541454871,0.6836685591174932,685.9936997251352,0.8234222265504494,811.5740372184105,0.8266282667053789
241,611.2936025905947,0.501157203482382,573.3746189945433,0.45324310954993013,585.4662699669065,0.4689955652611623,640.6281620900219,0.5536700630163772
242,590.9171491709081,0.5324795287000309,531.4917377508381,0.42620250449379127,614.5162094552728,0.5422384957470929,638.8850181179532,0.5228610918002704
243,570.5406957512217,0.5638018539176798,514.5583884919351,0.5225056912088236,549.9330857280149,0.5691761056362222,627.3932957431675,0.6150724489201895
244,560.3524690413784,0.5324795287000309,536.9746176752717,0.4211050835403315,536.365836289757,0.552628760835071,623.3703457846573,0.6290899922865073
245,570.5406957512217,0.501157203482382,487.6314357655801,0.38917426165742125,570.6930395673412,0.5231736505125648,589.7435590882749,0.5367966600517408
246,590.9171491709081,0.43851255304708425,553.5107008140922,0.3520768498826508,572.746420555856,0.4064304124959638,660.0338343225227,0.44870229472998846
247,631.6700560102812,0.37586790261178654,589.7415045958131,0.32303897503670814,639.7853891579193,0.38200839530311814,647.4582438525831,0.4111172205560233
248,692.7994162693407,0.250578601741191,662.6597949889939,0.21052377311259954,740.4916390751994,0.2494143738784517,797.2426182609574,0.27263335589868043
249,733.5523231087136,0.18793395130589327,640.2073730920656,0.16482060252335345,670.2059907043214,0.17587916526873204,825.4481626916394,0.20570495322459065
250,774.3052299480865,0.1566116260882444,706.0283323147265,0.14562800939960974,727.063377416376,0.17606903162919743,801.2121404707019,0.1624065695942908
251,815.0581367874596,0.1252893008705955,733.9929782218468,0.1240510207513243,780.2580919171884,0.13682581047654216,879.5431281085557,0.15690248196519152
252,835.434590207146,0.09396697565294664,790.8685487923376,0.09550803442303206,827.7586962725903,0.0780742053960277,977.5134829981079,0.09162379003974372
253,865.9992703366757,0.06264465043529775,776.8361301078419,0.054325628964130485,856.3127693541614,0.06186597346125893,1017.1309715047908,0.07908901291430626
254,876.1874970465191,0.06264465043529775,764.0700523682287,0.05564311079810974,744.4423443692532,0.07163001800521254,869.660068172912,0.07411404138126303
255,886.3757237563623,0.09396697565294664,797.7530925929123,0.08432987308546691,886.3535536925096,0.08178270762723436,1005.8222917639881,0.09553326221035005
256,896.5639504662055,0.1252893008705955,788.8677998005662,0.10788812412512844,890.680879066257,0.12323957834138377,955.9806019614552,0.1347218126793342
257,916.940403885892,0.1566116260882444,817.1166511441419,0.13102970013078818,909.3668233917873,0.18221285306717794,1035.0474411088394,0.19660950757616105
258,937.3168573055785,0.250578601741191,925.7903082318576,0.207931173208924,967.2196336471949,0.2648043036828494,1022.8487547596648,0.31614134893138324
259,967.8815374351083,0.37586790261178654,943.2663397621691,0.2575290864862735,1041.2196152401386,0.400078108387472,1048.3039895180937,0.48526445768433096
260,916.940403885892,0.43851255304708425,880.242119218188,0.3399691420971139,893.5112397613565,0.4719418078284637,958.8456532548773,0.5011956762024442
261,865.9992703366757,0.46983487826473314,761.2330589397542,0.4270455246401557,894.1170901847821,0.520297452952515,975.4118348361902,0.6003466455539695
262,794.6816833677731,0.501157203482382,720.1594177728296,0.4167911222048365,808.0383320689702,0.5529410392302017,874.7590860336536,0.48549003250044737
263,733.5523231087136,0.5324795287000309,661.240433248591,0.4862195662821893,745.5605855657517,0.5241657339826096,713.6703931978675,0.5125188984550632
264,672.4229628496541,0.501157203482382,579.4722344418354,0.39487175314729867,692.4331385203576,0.45870720661839676,718.3758033784637,0.47516143841100156
265,612.3062699921172,0.32802306810181653,574.5569968256208,0.30478350360659745,602.9546505632287,0.30715560284470383,690.4511101561441,0.3606313946735187
266,591.89606099238,0.34852450985818,569.1543029787291,0.24679049607583958,601.2519600643811,0.29450436561446547,692.4890897962382,0.3912719740000412
267,571.4858519926428,0.36902595161454355,520.3744063390989,0.3375385277315968,609.1290054388286,0.36957510733886345,687.922636847576,0.39944854121313017
268,561.2807474927741,0.34852450985818,476.76868101605135,0.30738027207289137,575.9316762750491,0.37715286575765006,625.9224679496423,0.39711779402282754
269,571.4858519926428,0.32802306810181653,554.1530160100407,0.24835373371416772,532.0113151080608,0.29688288163657084,602.6607062337696,0.40202637479226977
270,591.89606099238,0.2870201845890894,544.1877271605382,0.2754257870947281,607.285535333256,0.34216805956771007,645.7445203732799,0.3196050777675697
271,632.7164789918545,0.24601730107636235,589.3441359308089,0.23493419880475433,606.107201409606,0.22989340549506324,681.6555771857012,0.2726435946561897
272,693.9471059910662,0.16401153405090826,551.7891948654228,0.13747355039406012,699.2211064340592,0.14337246952664356,807.3415556504754,0.1752870289276021
273,734.7675239905407,0.12300865053818118,608.2568410953999,0.10214084224342,738.5181532462736,0.13008541585066544,829.5014368055223,0.12063644689774597
274,775.5879419900151,0.10250720878181765,674.4913439884785,0.07706081399694023,804.8719373318729,0.09154456188846569,918.1586167266469,0.10736881324926097
275,816.4083599894897,0.08200576702545413,771.0965470892176,0.07687869011788344,894.3212064782258,0.08337785386825534,927.0015582252674,0.09440212044139401
276,836.8185689892268,0.06150432526909059,808.2047377763976,0.05995412720012726,809.7296165629738,0.06508579420048266,933.5969163046369,0.06940379752077122
277,867.4338824888328,0.041002883512727066,814.2611242377001,0.03876565844166647,886.3176752445299,0.04676565757962526,1003.2456979546872,0.055653658470313554
278,877.6389869887014,0.041002883512727066,795.5542420085393,0.027665577308449534,865.6745808143487,0.03726696903557825,953.1900061311225,0.045920765698589286
279,887.8440914885699,0.06150432526909059,781.4594302459202,0.049400961974961806,934.1075221741831,0.055759228704583816,991.9466947470262,0.07673733730541095
280,898.0491959884386,0.08200576702545413,847.917301274114,0.0654510970581639,922.5501091858764,0.07087868508616625,998.4669185662242,0.09574513636975082
281,918.4594049881758,0.10250720878181765,885.3438109560857,0.09072751184029433,907.6786291631794,0.09664391698720391,1007.9223349801015,0.10325061752227738
282,938.8696139879131,0.16401153405090826,811.0767586379594,0.12995150997783825,955.3400080025345,0.17644105889313483,1023.6649972163693,0.17625991187323964
283,969.4849274875189,0.24601730107636235,918.1850213411817,0.20787104799554018,937.1108374927211,0.26083726169573584,1095.5062401590558,0.2765448832962231
284,918.4594049881758,0.2870201845890894,874.8128488684323,0.2577204635483388,940.64855667642,0.30293037116496097,951.2335073008057,0.3346449002423534
285,867.4338824888328,0.307521626345453,829.1093307833773,0.3243988749862248,814.3107910367632,0.3122024967992832,940.6097909871775,0.4001107322634885
286,795.9981509897524,0.32802306810181653,666.1890654233056,0.28531530766374363,844.6228740503027,0.2627549788769937,838.7042760193705,0.4111363809633041
287,734.7675239905407,0.34852450985818,645.4626880258849,0.34502098103725726,704.5204237868004,0.3701305850796618,803.6500164623252,0.44095710688916756
288,673.536896991329,0.32802306810181653,647.9367689724144,0.2759929843508415,707.4049281879976,0.35860317658156726,764.6531235467173,0.36065851250804865
289,521.3179971632125,0.38981392561023076,478.0536711449376,0.3168403110126467,549.5366462651119,0.3962839001867541,622.3213935517164,0.4748152401570739
290,503.9407305911054,0.41417729596087016,463.2868042034739,0.4190303229987699,505.0633128259716,0.42987096338224284,547.3197530628202,0.4670634818629374
291,486.56346401899833,0.43854066631150956,425.15362190202256,0.35008985546242144,491.5772262061118,0.5028382446569011,585.9960257373132,0.418993370876103
292,477.87483073294476,0.41417729596087016,425.2880739131198,0.31141721351323237,483.6133322998723,0.39008536942586275,508.9219149022747,0.46389115716213075
293,486.56346401899833,0.38981392561023076,480.26115117840465,0.3417931335979287,492.542085860105,0.38130902834892066,537.0487801804412,0.4683478629687437
294,503.9407305911054,0.3410871849089519,484.2034053781181,0.2906573584807537,513.2277442990761,0.3074499345869673,562.1887095904912,0.3507103046936774
295,538.6952637353196,0.29236044420767304,553.927035385339,0.2693850985282591,572.6253820538991,0.3471139498520936,587.9979615558177,0.32081257259365803
296,590.8270634516408,0.19490696280511538,519.4773694327012,0.16480729180819037,584.2058454147971,0.17781968962801117,645.3157425462025,0.21940623341800733
297,625.581596595855,0.14618022210383652,577.2628470667248,0.13519867176958345,598.3268996429765,0.1602448086958846,670.6915738121426,0.1475137219335938
298,660.3361297400692,0.1218168517531971,595.0939692725667,0.10074654664173995,663.5916946992215,0.11732136631494072,736.0907867456772,0.13707905587573654
299,695.0906628842833,0.09745348140255769,645.86338164875,0.08112726843625072,674.2603458865901,0.1014202425018866,771.0777839440128,0.11603633724001601
300,712.4679294563904,0.07309011105191826,615.1124238668058,0.06451401152850612,735.0923975590379,0.07304255514001805,765.0694996082923,0.09734992257099537
301,738.533829314551,0.048726740701278845,648.5079785247702,0.043220444144361804,706.2946592301003,0.04654086483523169,753.4319833241519,0.052073467476773584
302,747.2224626006046,0.048726740701278845,675.7262124748594,0.0351201525513736,751.2207579387042,0.05322870347366383,865.5784527673837,0.06966268671452223
303,755.9110958866581,0.07309011105191826,644.8356837232394,0.05696784641586364,778.6452946592402,0.07813343120709094,922.4263685182583,0.08009825945906544
304,764.5997291727116,0.09745348140255769,740.9220963047212,0.09078648254923259,782.8244954257048,0.0974743304475453,871.5029646819232,0.11698167029946671
305,781.9769957448187,0.1218168517531971,729.1028339486642,0.10725081678030729,776.2913918154264,0.13210772583926297,867.2930513195196,0.1542650318755782
306,799.3542623169258,0.19490696280511538,726.205003542568,0.14997906452894788,761.1028518161935,0.20719415356710288,891.2633113033296,0.19476112459155517
307,825.4201621750864,0.29236044420767304,793.1607196543691,0.204509208470936,842.7563501442272,0.3136887691421609,949.2575549883776,0.36978894425888637
308,781.9769957448187,0.3410871849089519,617.8741331623984,0.2820928458610808,776.2999596804078,0.3500404615392451,869.922259725775,0.3953540282075434
309,738.533829314551,0.3654505552595913,607.594492638402,0.341404870478894,728.8516267217437,0.36136496500867854,826.4580892826294,0.3939947841915206
310,677.7133963121762,0.38981392561023076,655.3063806873672,0.33933041772109684,671.6726518953282,0.3949456055740684,711.7871358090565,0.4286772049109905
311,625.581596595855,0.41417729596087016,547.4958201554452,0.44360191103306584,609.9297545215059,0.4203524327779257,708.4351049010287,0.35803204149314716
312,573.4497968795338,0.38981392561023076,551.2826542516837,0.3749827726812765,562.1561290185795,0.4194965429069107,604.6502083628852,0.4509130285858813
313,522.1723110663035,0.6399999999999999,396.4345727586471,0.39226963797386555,516.1690426031643,0.7870275100996835,590.9447479973016,0.7100813836894404
314,504.7665673640933,0.6799999999999998,460.7691818545933,0.4951794105873612,517.4027787422469,0.7903175644210229,510.5354210424687,0.80083620515992
315,487.3608236618832,0.7199999999999999,406.3582379954186,0.599318166367551,475.0836803311886,0.7000581927209946,518.3523276080167,0.7440917722269269
316,478.6579518107781,0.6799999999999998,414.30946667059555,0.5541906360300084,514.589449369065,0.6432015011327246,576.6794688306492,0.891226089699349
317,487.3608236618832,0.6399999999999999,402.35811375100394,0.6124963055562476,537.3388375493083,0.6352513722490644,524.0909785644182,0.6782962497869833
318,504.7665673640933,0.5599999999999998,475.38350597351393,0.465575459017622,483.45526013034015,0.5388972593276081,555.9742763930293,0.6185336381385967
319,539.5780547685135,0.47999999999999987,522.6008353903466,0.365046564014143,497.2294259306529,0.49736697094825266,591.8725583229661,0.4507738166337172
320,591.7952858751439,0.31999999999999995,490.88922967342086,0.266329812506473,585.7477674017922,0.3744366274076025,675.8537470656637,0.383169717309756
321,626.6067732795641,0.23999999999999994,528.9886565736991,0.23489121106863126,651.0206884914184,0.2424176580707877,704.1281339469932,0.22754378614953577
322,661.4182606839844,0.19999999999999996,555.8839353873561,0.17380251520610487,638.2328831790779,0.21775168545273513,702.5713900769031,0.21813141803336736
323,696.2297480884046,0.15999999999999998,612.4184078555887,0.1435053739387912,679.0881013265775,0.1734683676144858,700.9075915773,0.1901188516502828
324,713.6354917906147,0.11999999999999997,713.9082973341051,0.10160348334473172,714.9695747776935,0.14841790263076637,829.0373493243916,0.15026937739267165
325,739.7441073439298,0.07999999999999999,633.6527860459859,0.06999588219246937,690.4855619683941,0.09459840034703777,724.9699159839009,0.06788926838252797
326,748.4469791950349,0.07999999999999999,689.3536372948419,0.05848083903119481,816.1035099953924,0.08751625270015498,896.9435538990383,0.09121718425759336
327,757.1498510461399,0.11999999999999997,712.7302006163776,0.10388120535237964,767.6865213824744,0.11073362357173565,787.8394223095994,0.14868113794189391
328,765.852722897245,0.15999999999999998,710.6885298239188,0.14624862702887959,778.3263505962818,0.13876437038426617,799.1139303519903,0.1853032447242392
329,783.2584665994551,0.19999999999999996,711.2452066984739,0.19242584587706976,793.4568768999429,0.17402378864395357,906.2416001620587,0.2237175098339004
330,800.6642103016652,0.31999999999999995,745.0243194229548,0.255607284040512,745.7228230591679,0.3150729960697206,844.3903899161289,0.38887906608567735
331,826.7728258549804,0.47999999999999987,791.1788925003588,0.4225168966734867,801.821890189088,0.4700290235491743,928.9543420639192,0.5778246612034554
332,783.2584665994551,0.5599999999999998,694.3315606653239,0.3573891196714942,805.9568262468255,0.5258825240626598,867.6733836867398,0.6521572134624416
333,739.7441073439298,0.5999999999999999,676.5266062179309,0.5742545307201883,707.0400887769566,0.5952310263994263,808.6347386438105,0.7112723509881017
334,678.8240043861945,0.6399999999999999,587.8679838306011,0.5010289537015514,645.2302594996046,0.7154628634429065,790.3958906072432,0.7834670261146147
335,626.6067732795641,0.6799999999999998,587.5921154356947,0.6120076365831457,628.7020221600479,0.6966718346769541,673.5865496955223,0.6801539973461082
336,574.3895421729337,0.6399999999999999,528.9320983648518,0.4230816965449528,589.3205035044285,0.6555139778732575,622.4619731117481,0.7992488103515725
337,615.3211977069712,0.8901860743897692,522.4815440590157,0.6335978565876015,584.591601138286,0.84362282247386,660.9599984158837,0.8660326478146014
338,594.8104911167388,0.9458227040391296,547.95664199308,0.8282767238675459,571.2180632917913,0.8626172694014346,646.041910196911,1.0
339,574.2997845265065,1.0,519.7229272025173,0.9292579238748573,565.0898871866104,1.0,654.1301597293409,1.0
340,564.0444312313903,0.9458227040391296,497.13726196135826,0.9200564048949402,606.94886875732,0.9516542694784024,603.1768170943404,1.0
341,574.2997845265065,0.8901860743897692,520.8569349137796,0.6561626520880196,574.0492801294918,0.7716108925758265,653.5123234471852,0.9238708880653901
342,594.8104911167388,0.7789128150910479,530.3609753951823,0.7050112763591503,638.6806304267174,0.810587996447162,635.9921302008971,0.8910230164269718
343,635.8319042972037,0.6676395557923268,601.1315934294337,0.566139855562503,612.8312499480145,0.5481651423518599,716.978973285663,0.7541695135064451
344,697.3640240679008,0.4450930371948846,611.8236339426123,0.38986457059525187,718.8525597276573,0.3134308566549089,815.4351075211073,0.4611025344141747
345,738.3854372483655,0.3338197778961634,731.5081029499944,0.2711563835220733,717.9722454567694,0.34042918535068384,788.8549003685741,0.4160505482513956
346,779.4068504288302,0.27818314824680285,683.5028209029435,0.22239414704982902,759.0894299990881,0.28226523389616526,834.7507207126171,0.3186937480262549
347,820.428263609295,0.2225465185974423,771.1181205921579,0.1975408569002101,879.3649491981676,0.20686644256126233,911.4944504626322,0.2693191657356263
348,840.9389701995274,0.1669098889480817,758.0872342162011,0.14515580823720473,802.8497658451165,0.16927698605102603,893.4099706888991,0.18159111337242245
349,871.705030084876,0.11127325929872114,783.6692935579907,0.10660827341917588,942.3368111415073,0.07184229892451201,937.6839814357052,0.11551410405694774
350,881.9603833799921,0.11127325929872114,779.3825048213557,0.09427988684691634,932.2005262972121,0.09983950394622142,956.3701251734169,0.14022712078286717
351,892.2157366751084,0.1669098889480817,787.7029110221773,0.16011192811589023,933.81377788268,0.13245340685250634,939.803225762242,0.18799325336317874
352,902.4710899702245,0.2225465185974423,778.3960355625117,0.2021633048861104,881.5057772397514,0.262620468521211,996.4126521038659,0.21959020893849987
353,922.9817965604568,0.27818314824680285,770.6514362279345,0.2508096387170187,992.1819482520292,0.2543255312200397,935.0319832376166,0.34743304259552454
354,943.4925031506892,0.4450930371948846,824.6387492303026,0.38855008735725427,1022.134637407899,0.44302097624059744,1027.7636981473288,0.4631412421649764
355,974.2585630360378,0.6676395557923268,882.968606578299,0.634265530123711,997.398657898103,0.6203876628227245,1057.1372106870456,0.8142222204546353
356,922.9817965604568,0.7789128150910479,953.7904452173249,0.7714094341102972,921.5583252793381,0.7717007857774855,1013.2421593488826,0.8150995761966119
357,871.705030084876,0.8345494447404085,785.0891311011796,0.8162335014624194,806.3683922808981,0.8141395861248722,957.7592939228595,1.0
358,799.9175570190627,0.8901860743897692,737.4723637654787,0.8665792698680803,818.9706955239133,0.9144567394798561,975.6330674781573,1.0
359,738.3854372483655,0.9458227040391296,697.1214649829077,0.9388383823552662,781.035109328581,0.9313775043902308,764.2705062380513,1.0
360,676.8533174776684,0.8901860743897692,613.8948851164073,0.6701527467445412,685.2446276802876,0.7921257081835421,775.6986767864887,1.0
361,616.3174894520463,0.9519769318981837,565.0430089329262,0.669593829191162,590.4305943887061,0.8882425192271411,690.5414264782111,1.0
362,595.773573136978,1.0,527.3051710906295,0.7606623595188247,576.5277850090729,0.9828235427079889,651.5235825606412,1.0
363,575.2296568219099,1.0,485.61206743313517,0.8059924608977125,606.6779049541683,1.0,588.1500711462198,1.0
364,564.9576986643757,1.0,488.878168458793,1.0,549.7723728594045,1.0,631.7895286116255,0.9732362217672953
365,575.2296568219099,0.9519769318981837,571.9820701024421,0.9334789786727542,587.7268080539488,0.9529576231741395,661.3116115792434,1.0
366,595.773573136978,0.8329798154109107,511.53302253107137,0.5773353335674853,562.484646042289,0.8566303260751021,712.619950285667,0.9844896180044258
367,636.8614057671144,0.7139826989236377,623.8714831303417,0.7347912552738278,710.0662766125763,0.7089126501538149,705.0194349575542,0.9126884644825188
368,698.4931547123191,0.47598846594909183,629.8168535537982,0.3884289609195287,681.9640853245594,0.5512629228695973,796.5791832436544,0.594301032633598
369,739.5809873424555,0.3569913494618189,659.0874490225603,0.2840420117678433,698.2804190954682,0.35735757852873984,850.5959500388558,0.481995160863336
370,780.6688199725919,0.2974927912181824,736.8920809815879,0.2612957841773758,778.0520293623375,0.22141159574792746,880.1644557544857,0.3550550157980399
371,821.7566526027283,0.23799423297454592,753.6198289915452,0.18723309370750726,821.4862879152483,0.23769002721831442,886.752587268044,0.27368294061256954
372,842.3005689177966,0.17849567473090944,717.7388098139938,0.17002834673346504,831.6915312852146,0.15965077136390302,893.834458267649,0.19255452775569498
373,873.1164433903989,0.11899711648727296,799.911367486355,0.0849377787061331,865.6905964963196,0.10855989926082728,981.2508418194121,0.12667435478699415
374,883.388401547933,0.11899711648727296,705.6114241347198,0.09343241299392106,936.5804873867844,0.12982242690385723,904.3092509202793,0.13091837139898915
375,893.660359705467,0.17849567473090944,806.9636960421051,0.16646783294647652,950.8285535381776,0.21018377061032115,959.154219615537,0.20474671801511554
376,903.9323178630012,0.23799423297454592,842.3722703206108,0.2038584172086813,986.4545081912111,0.23159819894132097,931.2258735884636,0.24160538741452614
377,924.4762341780694,0.2974927912181824,936.4419259290352,0.2405239212403684,820.7320568455782,0.35143678560540337,942.6284311031297,0.38229498018521463
378,945.0201504931376,0.47598846594909183,867.2330974907281,0.44385036458546523,969.3248343922128,0.3915636885240864,1044.0712535095715,0.5878131742321621
379,975.83602496574,0.7139826989236377,889.9010547571245,0.6830848276261767,964.1017581668129,0.6116699936718695,1023.8945743412703,0.84008258411154
380,924.4762341780694,0.8329798154109107,794.2548010277176,0.6667357752534124,1000.7788319054704,0.8227499154536282,1073.9984634248806,0.9149110519125095
381,873.1164433903989,0.8924783736545472,755.7030209321,0.8850529830273312,885.9513253199264,0.8313635958636816,900.8364608726657,0.9586979768598654
382,801.2127362876602,0.9519769318981837,681.9047635076414,0.8192361143355901,829.2127848715481,0.8604386760464696,921.8564687088682,1.0
383,739.5809873424555,1.0,674.8638601934098,0.8472743939751654,781.0311575201032,1.0,842.4557752796256,1.0
384,677.949238397251,0.9519769318981837,645.8855971791648,0.706983749947914,670.4726206548469,0.8871034699032798,736.7514383827769,1.0
385,617.3089459728365,0.7788427965176183,547.0020433505846,0.5980149255470897,580.4532886893502,0.7833637375440087,678.9592728304873,0.9711513259188986
386,596.7319811070753,0.8275204712999694,513.0375909439894,0.6372193744853497,615.9524009400877,0.697090683170428,614.8372348428308,0.9607481466931455
387,576.155016241314,0.8761981460823206,518.8816098411303,0.5907228991057837,579.6502973483432,0.849884470412371,696.6773261039875,1.0
388,565.8665338084335,0.8275204712999694,491.940112042446,0.786258971569033,603.5684550652581,0.7909132653416259,594.9109510963042,0.9203770629613324
389,576.155016241314,0.7788427965176183,504.5077016621647,0.747388902569145,619.3714389126501,0.8398694022581198,543.7914984572503,0.891405498987362
390,596.7319811070753,0.681487446952916,579.4378940857235,0.5669499317970704,558.5017288028768,0.5638411915166053,664.8366791341894,0.8757274341144833
391,637.8859108385977,0.5841320973882137,618.5652671887609,0.524955278229939,666.1888384161346,0.531733905642418,702.5108051570847,0.7240688885854751
392,699.6168054358814,0.38942139825880917,666.2099540317272,0.36728244366495877,710.2155454520836,0.418979586982228,746.5854292680377,0.4112196574741145
393,740.7707351674038,0.29206604869410685,713.9480482549034,0.26074986466842764,691.4358710737646,0.30641010732690294,821.1128672724966,0.28975840353751914
394,781.9246648989262,0.24338837391175572,651.35704687289,0.2067182767707555,739.4903913607719,0.2489816600027832,850.655739151529,0.2750730604983369
395,823.0785946304486,0.19471069912940459,679.8709234909961,0.13434569635165722,805.7773723749743,0.1885060779682036,948.2488261562326,0.2106478459966876
396,843.6555594962099,0.14603302434705343,785.8628948383633,0.12354706778907648,836.3960067840788,0.15976495083344744,948.4831434741643,0.16761764479626504
397,874.5210067948517,0.09735534956470229,761.4119507833657,0.08823077902751103,899.8323266930398,0.10230025929114464,1014.7228823859674,0.11840462222695347
398,884.8094892277322,0.09735534956470229,744.4271244263527,0.07666001130544237,860.0663469688368,0.10010986519192694,994.0982484344496,0.09432871459732588
399,895.0979716606129,0.14603302434705343,935.5363743966666,0.13611779417889402,880.3417272009499,0.160042375051058,948.3202691720303,0.14722910782090345
400,905.3864540934935,0.19471069912940459,743.1045523036183,0.14466996836194299,849.980399782617,0.20354586306660144,968.5388330087837,0.23640258317220686
401,925.9634189592547,0.24338837391175572,810.0413729356377,0.20561559787898692,950.1892222095881,0.20968823087933863,970.3863598908791,0.28356375274446927
402,946.540383825016,0.38942139825880917,825.7340503638281,0.3725215300112087,964.6389735077217,0.3998296755606977,1048.14823675392,0.4200741221543321
403,977.4058311236578,0.5841320973882137,803.745579372516,0.4982037964823874,923.4149910367095,0.61512690130688,1103.3099770803199,0.6133911265733224
404,925.9634189592547,0.681487446952916,854.3846255612846,0.6386914918017292,888.0998572293637,0.7283621390832058,1049.4408224478711,0.795145218418403
405,874.5210067948517,0.7301651217352672,751.3794738456196,0.5493796773841148,877.3236841337298,0.8238730086538113,961.5238556442398,0.8193743311827076
