Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,Total
t1064,15.60120850353225,8.413073056298465,2.2241063626963617,26.238387922527075
t1065,3.2715466030083986,8.413073056298465,2.2241063626963617,13.908726022003226
t1066,3.2715466030083986,8.413073056298465,2.2241063626963617,13.908726022003226
t1067,3.2715466030083986,8.413073056298465,2.2241063626963617,13.908726022003226
t1068,3.2715466030083986,8.413073056298465,2.2241063626963617,13.908726022003226
t1069,3.2715466030083986,8.413073056298465,2.2241063626963617,13.908726022003226
t1070,3.2715466030083986,8.413073056298465,2.2241063626963617,13.908726022003226
t1071,3.2715466030083986,8.413073056298465,2.2241063626963617,13.908726022003226
t1072,3.2715466030083986,8.413073056298465,2.2241063626963617,13.908726022003226
t1073,3.2715466030083986,8.413073056298465,2.2241063626963617,13.908726022003226
t1074,3.2715466030083986,8.413073056298465,2.2241063626963617,13.908726022003226
t1075,3.2715466030083986,8.413073056298465,2.2241063626963617,13.908726022003226
t1076,3.2715466030083986,8.413073056298465,2.2241063626963617,13.908726022003226
t1077,3.2715466030083986,8.413073056298465,-0.0,11.684619659306865
t1078,3.2715466030083986,8.413073056298465,-0.0,11.684619659306865
t1079,3.271546603008399,8.413073056298465,-0.0,11.684619659306865
t1080,-0.0,8.413073056298465,-0.0,8.413073056298465
t1081,-0.0,8.413073056298465,-0.0,8.413073056298465
t1082,-0.0,8.413073056298465,-0.0,8.413073056298465
t1083,-0.0,8.413073056298465,-0.0,8.413073056298465
t1084,-0.0,8.413073056298465,-0.0,8.413073056298465
t1085,-0.0,8.413073056298465,-0.0,8.413073056298465
t1086,-0.0,8.413073056298465,-0.0,8.413073056298465
t1087,-0.0,8.413073056298465,-0.0,8.413073056298465
t1088,-0.0,8.413073056298465,-0.0,8.413073056298465
t1089,-0.0,8.413073056298465,-0.0,8.413073056298465
t1090,-0.0,8.413073056298465,-0.0,8.413073056298465
t1091,-0.0,8.413073056298465,-0.0,8.413073056298465
t1092,-0.0,8.413073056298465,-0.0,8.413073056298465
t1093,-0.0,8.413073056298465,-0.0,8.413073056298465
t1094,-0.0,8.413073056298465,-0.0,8.413073056298465
t1095,-0.0,8.413073056298465,-0.0,8.413073056298465
t1096,-0.0,8.413073056298465,-0.0,8.413073056298465
t1097,0.5174112648086625,8.413073056298465,0.5958341051083038,9.526318426215433
t1098,14.599756288933852,8.413073056298465,0.7845149050592666,23.797344250291587
t1099,14.599756288933852,8.413073056298465,0.7845149050592666,23.797344250291587
t1100,14.599756288933852,8.413073056298465,0.7845149050592666,23.797344250291587
t1101,14.599756288933852,8.413073056298465,0.7845149050592666,23.797344250291587
t1102,14.599756288933852,8.413073056298465,0.7845149050592666,23.797344250291587
t1103,14.599756288933852,8.413073056298465,0.7845149050592666,23.797344250291587
t1104,14.599756288933852,8.413073056298465,0.7845149050592666,23.797344250291587
t1105,14.599756288933852,8.413073056298465,0.7845149050592666,23.797344250291587
t1106,14.599756288933852,8.413073056298465,0.7845149050592666,23.797344250291587
t1107,14.599756288933852,8.413073056298465,0.7845149050592666,23.797344250291587
t1108,14.599756288933852,8.413073056298465,2.2241063626963613,25.23693570792868
t1109,14.599756288933852,8.413073056298465,2.2241063626963617,25.23693570792868
t1110,14.599756288933852,8.413073056298465,2.2241063626963617,25.23693570792868
t1111,14.599756288933852,8.413073056298465,2.2241063626963617,25.23693570792868
t1112,14.599756288933852,8.413073056298465,2.2241063626963617,25.23693570792868
t1113,14.599756288933852,8.413073056298465,2.2241063626963617,25.23693570792868
t1114,14.599756288933852,8.413073056298465,2.2241063626963617,25.23693570792868
t1115,14.599756288933852,8.413073056298465,2.2241063626963617,25.23693570792868
t1116,14.599756288933852,8.413073056298465,2.2241063626963617,25.23693570792868
t1117,14.599756288933852,8.413073056298465,2.2241063626963617,25.23693570792868
t1118,14.599756288933852,8.413073056298465,2.2241063626963617,25.23693570792868
t1119,14.599756288933852,8.413073056298465,2.2241063626963617,25.23693570792868
t1120,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1121,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1122,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1123,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1124,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1125,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1126,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1127,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1128,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1129,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1130,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1131,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1132,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1133,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1134,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1135,20.0680505682347,8.413073056298465,2.2241063626963617,30.705229987229526
t1136,20.0680505682347,7.244186429335966,2.2241063626963617,29.536343360267026
t1137,7.053271021344291,7.244186429335966,2.2241063626963617,16.52156381337662
t1138,-0.0,7.244186429335966,-0.0,7.244186429335966
t1139,-0.0,7.244186429335966,-0.0,7.244186429335966
t1140,-0.0,7.244186429335966,-0.0,7.244186429335966
t1141,-0.0,7.244186429335966,-0.0,7.244186429335966
t1142,-0.0,7.244186429335966,-0.0,7.244186429335966
t1143,-0.0,7.244186429335966,-0.0,7.244186429335966
t1144,-0.0,7.244186429335966,-0.0,7.244186429335966
t1145,-0.0,7.244186429335966,-0.0,7.244186429335966
t1146,-0.0,7.244186429335965,-0.0,7.244186429335965
t1147,-0.0,7.244186429335966,-0.0,7.244186429335966
t1148,-0.0,7.244186429335966,-0.0,7.244186429335966
t1149,-0.0,7.244186429335966,-0.0,7.244186429335966
t1150,-0.0,7.244186429335966,-0.0,7.244186429335966
t1151,-0.0,7.244186429335966,-0.0,7.244186429335966
t1152,-0.0,7.244186429335966,-0.0,7.244186429335966
t1153,-0.0,7.244186429335966,-0.0,7.244186429335966
t1154,-0.0,7.244186429335966,-0.0,7.244186429335966
t1155,-0.0,7.244186429335966,-0.0,7.244186429335966
t1156,-0.0,7.244186429335966,-0.0,7.244186429335966
t1157,-0.0,7.244186429335966,-0.0,7.244186429335966
t1158,-0.0,7.244186429335966,-0.0,7.244186429335966
t1159,-0.0,7.244186429335966,-0.0,7.244186429335966
t1160,-0.0,-0.0,-0.0,0.0
t1161,-0.0,-0.0,-0.0,0.0
t1162,-0.0,-0.0,-0.0,0.0
t1163,-0.0,-0.0,-0.0,0.0
t1164,-0.0,-0.0,-0.0,0.0
t1165,-0.0,-0.0,-0.0,0.0
t1166,-0.0,-0.0,-0.0,0.0
t1167,-0.0,-0.0,-0.0,0.0
t1168,-0.0,-0.0,-0.0,0.0
t1169,-0.0,-0.0,-0.0,0.0
t1170,11.72361190856083,5.541642107060279,-0.0,17.26525401562111
t1171,11.72361190856083,5.541642107060279,-0.0,17.26525401562111
t1172,11.72361190856083,5.541642107060279,-0.0,17.26525401562111
t1173,11.72361190856083,5.541642107060279,-0.0,17.26525401562111
t1174,11.72361190856083,5.541642107060279,-0.0,17.26525401562111
t1175,11.72361190856083,5.541642107060278,-0.0,17.26525401562111
t1176,11.72361190856083,5.541642107060279,-0.0,17.26525401562111
t1177,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1178,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1179,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1180,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1181,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1182,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1183,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1184,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1185,5.888966808754579,-0.0,1.689194705845338,7.578161514599917
t1186,-0.0,0.0,-0.0,0.0
t1187,-0.0,-0.0,0.0,0.0
t1188,-0.0,-0.0,-0.0,0.0
t1189,-0.0,-0.0,-0.0,0.0
t1190,-0.0,-0.0,-0.0,0.0
t1191,-0.0,-0.0,-0.0,0.0
t1192,-0.0,0.0,-0.0,0.0
t1193,-0.0,-0.0,-0.0,0.0
t1194,-0.0,-0.0,-0.0,0.0
t1195,0.0,-0.0,-0.0,0.0
t1196,-0.0,-0.0,-0.0,0.0
t1197,0.0,-0.0,-0.0,0.0
t1198,-0.0,-0.0,-0.0,0.0
t1199,-0.0,-0.0,-0.0,0.0
t1200,-0.0,-0.0,-0.0,0.0
t1201,-0.0,-0.0,-0.0,0.0
t1202,-0.0,-0.0,-0.0,0.0
t1203,-0.0,-0.0,-0.0,0.0
t1204,-0.0,-0.0,-0.0,0.0
t1205,-0.0,-0.0,-0.0,0.0
t1206,-0.0,-0.0,-0.0,0.0
t1207,-0.0,-0.0,-0.0,0.0
t1208,-0.0,-0.0,-0.0,0.0
t1209,-0.0,-0.0,-0.0,0.0
t1210,-0.0,-0.0,-0.0,0.0
t1211,-0.0,-0.0,-0.0,0.0
t1212,-0.0,-0.0,-0.0,0.0
t1213,-0.0,-0.0,-0.0,0.0
t1214,-0.0,-0.0,0.0,0.0
t1215,-0.0,-0.0,-0.0,0.0
t1216,-0.0,-0.0,-0.0,0.0
t1217,26.80933951027035,-0.0,-0.0,26.80933951027035
t1218,26.80933951027035,-0.0,-0.0,26.80933951027035
t1219,26.80933951027035,-0.0,-0.0,26.80933951027035
t1220,26.80933951027035,0.0,-0.0,26.80933951027035
t1221,26.80933951027035,-0.0,0.2665238226072342,27.07586333287758
t1222,26.80933951027035,-0.0,0.26652382260723406,27.07586333287758
t1223,26.80933951027035,-0.0,0.26652382260723406,27.07586333287758
t1224,26.80933951027035,-0.0,0.26652382260723406,27.07586333287758
t1225,26.80933951027035,-0.0,0.26652382260723406,27.07586333287758
t1226,26.80933951027035,-0.0,0.26652382260723406,27.07586333287758
t1227,26.80933951027035,-0.0,0.26652382260723406,27.07586333287758
t1228,26.80933951027035,-0.0,0.26652382260723406,27.07586333287758
t1229,26.80933951027035,-0.0,0.26652382260723406,27.07586333287758
t1230,26.80933951027035,-0.0,0.26652382260723406,27.07586333287758
t1231,26.80933951027035,-0.0,0.26652382260723406,27.07586333287758
t1232,26.80933951027035,-0.0,0.26652382260723406,27.07586333287758
t1233,17.041727160487763,-0.0,0.20242315641055753,17.24415031689832
t1234,-0.0,-0.0,-0.0,0.0
t1235,-0.0,-0.0,-0.0,0.0
t1236,-0.0,-0.0,-0.0,0.0
t1237,-0.0,-0.0,-0.0,0.0
t1238,-0.0,-0.0,-0.0,0.0
t1239,-0.0,-0.0,-0.0,0.0
t1240,17.05214928194803,-0.0,0.9710547186891151,18.023204000637143
t1241,31.14306377803392,5.241624667067757,1.2785553796073348,37.663243824709006
t1242,31.14306377803392,5.241624667067757,1.2785553796073348,37.663243824709006
t1243,31.14306377803392,5.241624667067757,1.2785553796073346,37.663243824709006
t1244,31.14306377803392,5.241624667067757,1.2785553796073348,37.663243824709006
t1245,31.14306377803392,5.241624667067757,2.2241063626963617,38.608794807798034
t1246,31.14306377803392,5.241624667067757,2.2241063626963617,38.608794807798034
t1247,31.14306377803392,5.241624667067757,2.2241063626963617,38.608794807798034
t1248,31.14306377803392,5.241624667067757,2.2241063626963617,38.608794807798034
t1249,31.14306377803392,5.241624667067757,2.2241063626963617,38.608794807798034
t1250,31.14306377803392,5.241624667067757,2.2241063626963617,38.608794807798034
t1251,31.14306377803392,5.241624667067757,2.2241063626963617,38.608794807798034
t1252,31.14306377803392,5.241624667067757,2.2241063626963617,38.608794807798034
t1253,31.14306377803392,5.241624667067757,2.2241063626963617,38.608794807798034
t1254,31.14306377803392,5.241624667067757,2.2241063626963617,38.608794807798034
t1255,31.14306377803392,5.241624667067757,2.2241063626963617,38.608794807798034
t1256,31.14306377803392,5.241624667067757,2.2241063626963617,38.608794807798034
t1257,31.14306377803392,5.241624667067757,2.2241063626963617,38.608794807798034
t1258,31.14306377803392,5.241624667067757,1.1764875340424308,37.5611759791441
t1259,31.14306377803392,5.241624667067757,1.1764875340424308,37.5611759791441
t1260,31.14306377803392,5.241624667067757,1.1764875340424308,37.5611759791441
t1261,31.14306377803392,5.241624667067757,1.1764875340424308,37.5611759791441
t1262,31.14306377803392,5.241624667067757,1.1764875340424308,37.5611759791441
t1263,31.14306377803392,5.241624667067757,1.176487534042431,37.5611759791441
t1264,31.14306377803392,5.241624667067757,1.176487534042431,37.5611759791441
t1265,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1266,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1267,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1268,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1269,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1270,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1271,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1272,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1273,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1274,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1275,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1276,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1277,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1278,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1279,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1280,32.96242843734933,6.57117461307871,2.2241063626963617,41.7577094131244
t1281,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1282,31.19195294062512,6.57117461307871,-0.0,37.76312755370383
t1283,31.19195294062512,6.57117461307871,-0.0,37.76312755370383
t1284,31.19195294062512,6.57117461307871,-0.0,37.76312755370383
t1285,31.19195294062512,6.57117461307871,-0.0,37.76312755370383
t1286,31.19195294062512,6.57117461307871,-0.0,37.76312755370383
t1287,31.19195294062512,6.57117461307871,-0.0,37.76312755370383
t1288,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1289,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1290,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1291,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1292,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1293,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1294,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1295,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1296,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1297,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1298,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1299,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1300,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1301,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1302,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1303,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1304,31.19195294062512,6.57117461307871,2.2241063626963617,39.98723391640019
t1305,9.049344114678444,-0.0,1.689194705845338,10.738538820523782
t1306,-0.0,-0.0,-0.0,0.0
t1307,-0.0,-0.0,-0.0,0.0
t1308,-0.0,-0.0,-0.0,0.0
t1309,-0.0,-0.0,-0.0,0.0
t1310,-0.0,-0.0,-0.0,0.0
t1311,-0.0,-0.0,-0.0,0.0
t1312,5.251041372743412,-0.0,1.689194705845338,6.94023607858875
t1313,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1314,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1315,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1316,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1317,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1318,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1319,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1320,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1321,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1322,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1323,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1324,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1325,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1326,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1327,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1328,32.96242843734933,1.959192098014229,2.2241063626963617,37.14572689805992
t1329,7.4180737824845515,1.959192098014229,1.689194705845338,11.06646058634412
t1330,3.319722882188631,1.959192098014229,-0.0,5.27891498020286
t1331,3.319722882188631,1.959192098014229,-0.0,5.27891498020286
t1332,3.319722882188631,1.959192098014229,-0.0,5.27891498020286
t1333,3.319722882188631,1.959192098014229,-0.0,5.27891498020286
t1334,3.319722882188631,1.959192098014229,-0.0,5.27891498020286
t1335,3.319722882188631,1.959192098014229,-0.0,5.27891498020286
t1336,20.92535326854687,1.959192098014229,1.689194705845338,24.573740072406437
t1337,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1338,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1339,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1340,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1341,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1342,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1343,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1344,30.7693238861285,1.959192098014229,2.2241063626963617,34.95262234683909
t1345,26.542699572411877,3.387305936678203,-0.0,29.93000550909008
t1346,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1347,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1348,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1349,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1350,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1351,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1352,26.542699572411877,3.3873059366782035,-0.0,29.93000550909008
t1353,16.662194873063203,-0.0,-0.0,16.662194873063203
t1354,-0.0,-0.0,-0.0,0.0
t1355,-0.0,-0.0,-0.0,0.0
t1356,-0.0,-0.0,-0.0,0.0
t1357,0.0,-0.0,-0.0,0.0
t1358,-0.0,-0.0,0.0,0.0
t1359,-0.0,-0.0,-0.0,0.0
t1360,-0.0,-0.0,-0.0,0.0
t1361,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1362,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1363,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1364,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1365,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1366,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1367,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1368,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1369,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1370,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1371,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1372,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1373,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1374,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1375,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1376,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1377,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1378,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1379,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1380,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1381,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1382,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1383,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1384,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1385,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1386,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1387,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1388,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1389,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1390,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1391,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1392,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1393,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1394,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1395,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1396,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1397,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1398,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1399,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1400,32.96242843734933,8.413073056298465,2.2241063626963617,43.59960785634416
t1401,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1402,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1403,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1404,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1405,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1406,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1407,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1408,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1409,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1410,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1411,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1412,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1413,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1414,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1415,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1416,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1417,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1418,32.96242843734933,6.300338828036481,2.2241063626963617,41.48687362808217
t1419,32.96242843734933,6.300338828036481,-0.0,39.26276726538581
t1420,32.96242843734933,6.300338828036481,-0.0,39.26276726538581
t1421,32.96242843734933,6.300338828036481,-0.0,39.26276726538581
t1422,32.96242843734933,6.300338828036481,-0.0,39.26276726538581
t1423,32.96242843734933,6.300338828036481,-0.0,39.26276726538581
t1424,32.96242843734933,6.300338828036481,-0.0,39.26276726538581
t1425,18.541365996009,0.7645448531440158,-0.0,19.305910849153015
t1426,-0.0,-0.0,-0.0,0.0
t1427,-0.0,-0.0,-0.0,0.0
t1428,-0.0,-0.0,-0.0,0.0
t1429,-0.0,-0.0,-0.0,0.0
t1430,-0.0,-0.0,-0.0,0.0
t1431,-0.0,-0.0,-0.0,0.0
t1432,-0.0,-0.0,-0.0,0.0
t1433,30.220976808910592,-0.0,-0.0,30.220976808910592
t1434,30.220976808910592,-0.0,-0.0,30.220976808910592
t1435,30.220976808910592,-0.0,-0.0,30.220976808910592
t1436,30.220976808910592,-0.0,-0.0,30.220976808910592
t1437,30.220976808910592,-0.0,-0.0,30.220976808910592
t1438,30.220976808910592,-0.0,-0.0,30.220976808910592
t1439,30.220976808910592,-0.0,-0.0,30.220976808910592
t1440,30.220976808910592,-0.0,-0.0,30.220976808910592
t1441,30.220976808910592,-0.0,-0.0,30.220976808910592
t1442,30.220976808910592,-0.0,-0.0,30.220976808910592
t1443,30.220976808910592,-0.0,-0.0,30.220976808910592
t1444,30.220976808910592,-0.0,-0.0,30.220976808910592
t1445,30.220976808910592,-0.0,-0.0,30.220976808910592
t1446,30.220976808910592,-0.0,-0.0,30.220976808910592
t1447,30.220976808910592,-0.0,-0.0,30.220976808910592
t1448,30.220976808910592,-0.0,-0.0,30.220976808910592
t1449,30.220976808910592,-0.0,-0.0,30.220976808910592
t1450,30.220976808910592,-0.0,-0.0,30.220976808910592
t1451,30.220976808910592,-0.0,-0.0,30.220976808910592
t1452,30.220976808910592,-0.0,-0.0,30.220976808910592
t1453,30.220976808910592,-0.0,-0.0,30.220976808910592
t1454,30.220976808910592,-0.0,-0.0,30.220976808910592
t1455,30.220976808910592,-0.0,-0.0,30.220976808910592
t1456,30.220976808910592,3.2523758280541797,2.2241063626963617,35.69745899966113
t1457,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1458,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1459,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1460,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1461,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1462,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1463,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1464,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1465,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1466,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1467,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1468,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1469,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1470,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1471,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1472,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1473,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1474,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1475,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1476,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1477,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1478,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1479,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1480,32.96242843734933,3.2523758280541797,2.2241063626963617,38.43891062809987
t1481,32.96242843734933,3.3873059366782035,2.2241063626963617,38.573840736723895
t1482,32.96242843734933,3.3873059366782035,2.2241063626963617,38.573840736723895
